"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000137648",5352.97531812448,4.81631189043778,0.216848200469872,22.2105227527905,2.7175756321267e-109,1.51954939955134e-106
"ENSG00000123485",684.472238827826,3.85095164740082,0.173414844534885,22.2065859340325,2.96639609122018e-109,1.60841591697584e-106
"ENSG00000118193",438.696552247029,3.75747694593012,0.169386123239506,22.1829089306046,5.02243756246109e-109,2.64313162662107e-106
"ENSG00000276043",678.422340434189,3.34927012768361,0.151342015850876,22.130471230037,1.60887198789768e-108,8.22501327984378e-106
"ENSG00000144452",587.225467512638,5.39830042347459,0.244229662040074,22.1033775274554,2.9328737344444e-108,1.45771971473371e-105
"ENSG00000158402",195.18593296551,3.68829466874498,0.167020646268995,22.0828667062203,4.61843282505493e-108,2.23344914969481e-105
"ENSG00000131477",906.647293130818,-2.860601563344,0.1297391278707,-22.0488730754759,9.79320476794514e-108,4.61131086612743e-105
"ENSG00000164855",1887.87302592723,3.13151513861051,0.142444694312199,21.9840770744827,4.09028337701866e-107,1.87660103756397e-104
"ENSG00000123500",2760.97644635241,4.63679861851063,0.211766867922354,21.8957699285176,2.85048624660121e-106,1.27509376026089e-103
"ENSG00000066279",987.570692221637,3.74367006579748,0.171118061550736,21.8777026333219,4.23653533568241e-106,1.84888601856989e-103
"ENSG00000151718",1994.97597401511,-2.35022223998319,0.10762588899514,-21.8369600653362,1.03410964836377e-105,4.40555331861259e-103
"ENSG00000169744",980.849392903397,-2.57494594739651,0.118079369451997,-21.8069080089668,1.9951240528561e-105,8.30203597157076e-103
"ENSG00000135052",13052.8353421254,2.63507945535332,0.120915547003948,21.7927265818621,2.71965917852974e-105,1.10597412912347e-102
"ENSG00000011426",2000.03352473671,3.76905961330856,0.173059602779061,21.7789683599378,3.6724902798332e-105,1.46026374615679e-102
"ENSG00000126787",723.796342159492,3.67649685507057,0.168906875911149,21.7664132098715,4.82979305789686e-105,1.87868450402062e-102
"ENSG00000080031",726.84563742016,5.1876931529509,0.239048847854748,21.7013936670511,1.99038100403248e-104,7.43204427271121e-102
"ENSG00000117399",1507.42800489859,3.76370631966126,0.173432166845512,21.7013163596916,1.99373009048308e-104,7.43204427271121e-102
"ENSG00000099953",6261.99055314787,5.51995268519919,0.254454406172453,21.6932878790792,2.37399012723981e-104,8.66893986667386e-102
"ENSG00000117724",2334.4351461564,3.49033551528696,0.160927367811846,21.6888871218463,2.61230083113323e-104,9.34837975429338e-102
"ENSG00000164932",3117.88251480656,3.79711017928721,0.175103423783207,21.684956794382,2.84524320843581e-104,9.98234053500823e-102
"ENSG00000175063",1674.13899236594,4.18134158037389,0.194069867765246,21.5455476345858,5.82902579949663e-103,2.00574535827679e-100
"ENSG00000186871",205.835320447754,3.29700678419404,0.15304149617232,21.5432210652313,6.12930838359955e-103,2.06927763976881e-100
"ENSG00000154133",1261.00715669782,-2.84448502593613,0.132194706787643,-21.5173897280585,1.07020267774256e-102,3.54613639126806e-100
"ENSG00000142945",924.077763596039,3.57040463929452,0.165965873248447,21.5128843623756,1.17938146451138e-102,3.7683343829468e-100
"ENSG00000143228",558.558074800668,3.70885004182109,0.172394929420725,21.5136840409601,1.15922235107622e-102,3.7683343829468e-100
"ENSG00000136160",1509.88907785789,-3.48844644285633,0.162181866287002,-21.5094728080331,1.2693876126956e-102,3.9847636059583e-100
"ENSG00000094804",945.692192877206,3.41460342743063,0.158988946049524,21.4769863709079,2.55557702695056e-102,7.88395512814246e-100
"ENSG00000179776",3090.27066962568,-2.55024180097774,0.118881869852879,-21.4518984613361,4.38390475491512e-102,1.32951199626604e-99
"ENSG00000156970",523.510423355085,3.42298980080344,0.159690582107074,21.4351388518848,6.28460523035358e-102,1.87417402311194e-99
"ENSG00000105227",1111.36659760313,-3.34758661587188,0.156192061452846,-21.4325016568305,6.65089014767387e-102,1.95089143298899e-99
"ENSG00000112984",847.495361489829,3.15270046709051,0.147255785087979,21.409688354226,1.08536022050761e-101,3.13231458476494e-99
"ENSG00000072163",1194.32926862418,-2.80635113549492,0.131373751206787,-21.3615818206912,3.04329391149129e-101,8.64343777116089e-99
"ENSG00000166923",2721.24396747991,5.04227541848878,0.236191515347557,21.3482495807229,4.04819426678744e-101,1.13178656274418e-98
"ENSG00000165304",683.253826986263,3.61463380922989,0.169719579977573,21.2976829762808,1.19276837916535e-100,3.28341609360087e-98
"ENSG00000174371",417.028702008328,3.59326794269684,0.168928068353135,21.2709940848036,2.10766525712034e-100,5.71400824934156e-98
"ENSG00000196584",297.879530944602,3.23941944926099,0.152305772833149,21.2691836231957,2.19059730016152e-100,5.85020261071494e-98
"ENSG00000129173",329.396569179684,3.15861994588879,0.148569187763643,21.2602625984185,2.64929894285297e-100,6.97116264477472e-98
"ENSG00000186185",559.66305037467,3.76756028141093,0.177252769495147,21.2552971225314,2.94492282059832e-100,7.63673971434286e-98
"ENSG00000154721",708.939983031392,-2.50101889914381,0.117792469032192,-21.2324176553283,4.79322287721866e-100,1.22521624202962e-97
"ENSG00000076382",1129.58534895369,3.07891703524161,0.145202733670761,21.2042635658836,8.7225107322418e-100,2.19819555678877e-97
"ENSG00000060718",3150.21751800855,6.26532687232904,0.296159259061262,21.1552625171615,2.46811822972693e-99,6.13361659507e-97
"ENSG00000162849",2085.62876464469,3.15157842716798,0.149071307847278,21.1414152909742,3.31001828368506e-99,8.11317221232558e-97
"ENSG00000135451",539.242258455718,3.79996550880296,0.18000087579694,21.1108167778568,6.32698239050351e-99,1.52984724207134e-96
"ENSG00000019186",4144.50617664334,6.68336960503676,0.316856558856264,21.0927292436719,9.27530783183864e-99,2.21284110713452e-96
"ENSG00000166851",891.24711526434,3.18622563823867,0.151088131496406,21.0885236760934,1.01376110132324e-98,2.38674044552326e-96
"ENSG00000035499",330.53640065232,3.62489519936514,0.17204914018982,21.0689527152873,1.53284084082709e-98,3.56196378765184e-96
"ENSG00000088325",2451.60170704062,3.63094038269376,0.172609189868912,21.0356145315975,3.09734159732452e-98,7.10522220524713e-96
"ENSG00000091651",339.287442948735,3.05745992202712,0.145615902837037,20.9967446031552,7.02364864530864e-98,1.59081196468997e-95
"ENSG00000024526",424.730969884277,3.78107622368803,0.180104420244258,20.9938002552082,7.47257632885489e-98,1.67133510315251e-95
"ENSG00000137135",259.620873343402,2.74169251077321,0.130714099028468,20.974726759782,1.11605801948978e-97,2.465385943547e-95
"ENSG00000089685",1765.39981851469,3.67272998637285,0.175497927360945,20.9274835412682,3.00971460672503e-97,6.56741749489401e-95
"ENSG00000187583",324.659620301944,3.13263512450332,0.149984839497421,20.8863451466186,7.12693269038728e-97,1.53641212806144e-94
"ENSG00000164093",327.307213372325,8.21980619250587,0.39371832160121,20.8773779159598,8.59826890159838e-97,1.83153363638452e-94
"ENSG00000095370",1108.25555297957,-2.29006064400377,0.109785356066817,-20.8594363223635,1.25137647355871e-96,2.63422108722189e-94
"ENSG00000059573",4898.49706877444,1.62122271525711,0.0778894367479432,20.8144105663971,3.20461954950879e-96,6.66747181387917e-94
"ENSG00000166265",769.098584729866,-2.27137792221088,0.109724710509717,-20.7006964216118,3.41401428708314e-95,7.02148938376766e-93
"ENSG00000203995",142.993424636579,5.4484870749673,0.263716937940874,20.6603607546394,7.877362386863e-95,1.60170051350159e-92
"ENSG00000186994",270.407378937426,-2.84968647179947,0.138053978831558,-20.6418278989004,1.1560685312497e-94,2.32421732917426e-92
"ENSG00000173227",1331.18078906004,5.70450488862087,0.277045334156312,20.5905105963717,3.33832387398468e-94,6.63695878635642e-92
"ENSG00000134256",243.151809475798,-2.74247967279347,0.133345655305487,-20.5666968789543,5.4557696882731e-94,1.07274820914583e-91
"ENSG00000107742",6222.68489738457,-3.20472159578854,0.156325488309271,-20.5003139951714,2.13908821557446e-93,4.16029406970367e-91
"ENSG00000138180",1007.5799987273,3.24676671677051,0.158404347644444,20.4967020479655,2.3038798107721e-93,4.43261521012313e-91
"ENSG00000064989",2445.64442204827,-2.72564786392844,0.133287458566936,-20.4493948135386,6.0825115216173e-93,1.15781253889679e-90
"ENSG00000103241",589.778423612659,-2.73821935404919,0.133934845055461,-20.4444134975877,6.73631237605006e-93,1.2687667088912e-90
"ENSG00000101003",674.217138053231,3.03807297305821,0.148616046735867,20.4424289286724,7.01591153053544e-93,1.30766359391532e-90
"ENSG00000134690",843.617066415546,3.03752829086754,0.148797921371201,20.413781744235,1.26137065832099e-92,2.32677373085953e-90
"ENSG00000123473",577.832420242981,2.56583970533038,0.1260279185282,20.3592960615012,3.84061829208534e-92,7.01226358166154e-90
"ENSG00000118322",732.204446124008,5.515622435194,0.271014284446182,20.3517775694561,4.47740620068476e-92,8.09234637867196e-90
"ENSG00000111344",485.7859791893,4.02264737847762,0.197702769038593,20.3469450531184,4.94125264480564e-92,8.84138335735074e-90
"ENSG00000142748",1473.75887909624,-4.51467952758117,0.221979702918051,-20.3382537602902,5.8993817942046e-92,1.04512513310597e-89
"ENSG00000061656",690.595533235294,2.90018349882349,0.142705065512041,20.3229190808141,8.06360922772034e-92,1.41453097952549e-89
"ENSG00000154783",1218.4766247981,-2.24549394100737,0.110562797089535,-20.309670161374,1.05611187238038e-91,1.83466113907788e-89
"ENSG00000106462",917.121664682991,2.55134911997587,0.125703651368505,20.2965394576844,1.37965270715163e-91,2.37366595087155e-89
"ENSG00000205213",3183.6984919797,2.72934107553077,0.134625061596596,20.2736477381102,2.19748947351263e-91,3.74473134757728e-89
"ENSG00000166143",599.620396116574,6.00752374906032,0.296374531635097,20.2700404650725,2.36462329586549e-91,3.99152873895483e-89
"ENSG00000160957",891.366694694546,3.02509786524778,0.149449408862451,20.2416181386974,4.21113803326285e-91,7.04204605880114e-89
"ENSG00000162367",187.532556386983,-2.77703210244731,0.137309732700839,-20.2245831218514,5.94911228194259e-91,9.85624685748137e-89
"ENSG00000171115",1086.34757378111,-2.44673220186843,0.121498257175744,-20.1380024598155,3.42888778460677e-90,5.62872377339164e-88
"ENSG00000065328",403.566703923509,3.53392716593468,0.175508554463933,20.1353556624552,3.61707054918118e-90,5.88365848513626e-88
"ENSG00000172927",903.087329675502,6.28512577107603,0.312486333702604,20.1132820645451,5.64613980537687e-90,9.10147563401877e-88
"ENSG00000118785",24295.0804300755,4.81189496785343,0.239281858372585,20.1097358595437,6.06459092036797e-90,9.68872547662001e-88
"ENSG00000165480",309.102932636199,3.20240658778224,0.159276009379967,20.1060197342251,6.53632049066252e-90,1.03499453574712e-87
"ENSG00000183317",522.23242953649,3.63340495885917,0.180941296443674,20.0805732592407,1.09128192576801e-89,1.71283399103219e-87
"ENSG00000142273",866.631923029085,3.20074931296832,0.159533015021396,20.0632409068371,1.54667231493664e-89,2.40648762879663e-87
"ENSG00000111665",467.786894634312,3.27334683686115,0.163190184771717,20.0584786483339,1.70212412211e-89,2.62552645835467e-87
"ENSG00000171877",333.690948658702,3.56554632365154,0.17779430700893,20.0543334802753,1.85006317836346e-89,2.82933166243226e-87
"ENSG00000263155",128.493503571666,-3.29082329324633,0.164182057857865,-20.0437449510789,2.28881716417099e-89,3.47066148461962e-87
"ENSG00000171848",2371.4966558167,3.2013547464947,0.159769277098094,20.0373614041525,2.60200405424681e-89,3.91240828089397e-87
"ENSG00000189129",283.254781445144,-2.70017621141568,0.13482167618213,-20.0277602821672,3.15533261451544e-89,4.70486387262706e-87
"ENSG00000134057",1797.96849430638,2.97564191946714,0.14868407167946,20.0131855810497,4.22749967995412e-89,6.25145882424951e-87
"ENSG00000176920",1012.51149546332,3.17349294224076,0.15870400406462,19.9963004143777,5.93124438982422e-89,8.6989963825512e-87
"ENSG00000165474",1634.37010368888,4.55914978559733,0.22874919752327,19.9307793643016,2.20107705835344e-88,3.20194079716408e-86
"ENSG00000137834",856.00909789013,-2.55009850880471,0.12806199609541,-19.9129998481736,3.13941472659905e-88,4.53012481476103e-86
"ENSG00000075218",470.142795792174,3.09432382990031,0.155484320093834,19.9011953619047,3.97338935905599e-88,5.68766846412711e-86
"ENSG00000173898",2974.04994206435,2.50346149977339,0.125816052116209,19.8977909230619,4.25262444590634e-88,6.03906422306366e-86
"ENSG00000130052",691.698225966053,-2.20649357474477,0.110909041056378,-19.8946231409858,4.52999836242555e-88,6.38230399203783e-86
"ENSG00000168497",3125.60845994052,-3.30302820883481,0.166108746290689,-19.8847338420973,5.51742506920347e-88,7.71275677837951e-86
"ENSG00000170373",734.037093059976,6.83252007475073,0.343624077046137,19.8837058610225,5.63165477684168e-88,7.81141076914947e-86
"ENSG00000087128",590.432913938015,6.72275210362646,0.338360053221237,19.8686341358115,7.60439205853975e-88,1.04665682387271e-85
"ENSG00000115163",279.887063988902,3.62315320028287,0.182362738565256,19.8678371951865,7.72606515602219e-88,1.05528613615805e-85
"ENSG00000198873",1440.55146440453,-2.4891438235364,0.125583810273513,-19.8205789274527,1.97819937216571e-87,2.68150919440614e-85
"ENSG00000169607",413.781916646368,3.16206287056679,0.159582287314516,19.8146230623626,2.2266918387898e-87,2.99565391514781e-85
"ENSG00000108576",1082.89694979364,-6.14669276251818,0.311047623325082,-19.7612593750448,6.41832826832005e-87,8.57038415709333e-85
"ENSG00000243364",746.395631786244,2.20209567622049,0.111454893849557,19.7577297879168,6.88316290639691e-87,9.12299510253037e-85
"ENSG00000029993",12675.5884936027,3.49661701839577,0.176991554148132,19.7558410921082,7.14553683254976e-87,9.40110959888329e-85
"ENSG00000101280",53.4314593243896,-4.21930767858482,0.21367890174801,-19.7460191159191,8.67960379696069e-87,1.13360693970086e-84
"ENSG00000157456",880.30450349335,3.04406091601413,0.154192571619908,19.7419427150997,9.40899060150503e-87,1.21996426690384e-84
"ENSG00000164466",2122.76643065957,1.51790329194711,0.0768933310014,19.7403763392624,9.70524730029262e-87,1.24932366866285e-84
"ENSG00000171132",1042.29306042264,-1.85086327004788,0.0939423709155468,-19.7021136683019,2.06803615216311e-86,2.64309791933247e-84
"ENSG00000137507",2014.91274193752,-2.36980065005243,0.120303436770008,-19.6985282688384,2.21979318006867e-86,2.81693328872119e-84
"ENSG00000258947",59.9484581733004,4.52324575594981,0.230067182896089,19.6605430596886,4.69672592811464e-86,5.91820542477149e-84
"ENSG00000101311",1350.98974797532,3.21851512505633,0.163767786616291,19.6529194877459,5.45812876037287e-86,6.82953132233229e-84
"ENSG00000144120",501.789280392787,1.57961603016106,0.0803867826208472,19.6501959483997,5.75901058600216e-86,7.15597058439838e-84
"ENSG00000197256",4623.56453235963,-1.64105528259389,0.0835973026804951,-19.6304812472948,8.49066852452734e-86,1.04774849592667e-83
"ENSG00000128050",5732.07961787331,1.85652164975767,0.0946808357022582,19.6082093698017,1.31583530745689e-85,1.61261925728261e-83
"ENSG00000140297",2281.58314520293,5.15426756587566,0.262975147324149,19.5998276579437,1.55148458192589e-85,1.88848392002721e-83
"ENSG00000096063",2004.45623587325,1.60836828657109,0.0820695209961705,19.5976321909585,1.61988000722378e-85,1.95841303846318e-83
"ENSG00000022267",3061.38278942667,-3.40761993158785,0.173969393822799,-19.5874679833556,1.97785106438205e-85,2.37514691912671e-83
"ENSG00000085552",1220.38884254733,3.23350475184715,0.165166361354475,19.5772597115433,2.41676928578025e-85,2.88288352203107e-83
"ENSG00000120279",503.383223638069,-2.25128851933741,0.115009277035476,-19.5748428071847,2.53417442199301e-85,3.00291277700139e-83
"ENSG00000166123",3157.40890776767,3.41061331517146,0.174248214941175,19.573304187494,2.61186145175199e-85,3.07460769448674e-83
"ENSG00000129810",141.300238275697,3.21813293578455,0.164432644760894,19.5711316354738,2.72561818240153e-85,3.18754811357585e-83
"ENSG00000178999",609.602074193625,3.43836017716681,0.175770297977269,19.5616677944727,3.28166113568456e-85,3.81290666888336e-83
"ENSG00000249751",45.0482619216936,-2.23980772641938,0.11460619283821,-19.5435139319331,4.68435603291961e-85,5.40756016109875e-83
"ENSG00000109674",215.06648509756,4.27930476120771,0.219295132896954,19.5139066913014,8.36392586868627e-85,9.59331574156432e-83
"ENSG00000198844",627.006956921884,-2.45316386213022,0.125769044834469,-19.5053072507544,9.89607404315328e-85,1.12783727932574e-82
"ENSG00000093009",457.763770529525,3.19847184598257,0.164156042915402,19.4843381283923,1.49094833580412e-84,1.68845180838881e-82
"ENSG00000138160",1152.11617864186,2.6853622637183,0.137866317127937,19.4780155128562,1.68692481865867e-84,1.898373948444e-82
"ENSG00000112742",458.196609051364,3.28966090072229,0.169058809033764,19.4586778383449,2.46050817355046e-84,2.75161704683365e-82
"ENSG00000176435",1499.33891217767,-2.29382901791494,0.117903241882473,-19.4551819041706,2.63416643340763e-84,2.92752422316539e-82
"ENSG00000135069",1225.93038394734,3.49085150901322,0.179437272319458,19.4544392248582,2.67260445612437e-84,2.95190811934773e-82
"ENSG00000094963",2488.67645060092,-3.25282611143486,0.167333843545828,-19.439140597664,3.60148126338066e-84,3.95345424820062e-82
"ENSG00000101331",106.980791631453,-2.52095602634413,0.129747683627396,-19.4296804063471,4.33049864356144e-84,4.72473245300274e-82
"ENSG00000133121",831.301031538675,-1.99706887336806,0.10281179135544,-19.424511984854,4.78915873940032e-84,5.19347983782363e-82
"ENSG00000111206",1267.52117429541,3.33599589090062,0.171765385411067,19.4218170495583,5.0472167947752e-84,5.44035241619956e-82
"ENSG00000106089",665.609896396167,3.10113575625111,0.15972167509901,19.4158729823535,5.66648149188778e-84,6.07127864277533e-82
"ENSG00000150048",185.317033041971,-2.27720839775771,0.117385370256423,-19.3994225411842,7.80430831503729e-84,8.31205289767632e-82
"ENSG00000008300",768.03939917128,3.40701943469937,0.175781080368262,19.3821737103997,1.09138147180621e-83,1.14871109853109e-81
"ENSG00000148773",3335.24805513811,3.1019661922922,0.160041334262891,19.3822814998329,1.08909771357755e-83,1.14871109853109e-81
"ENSG00000051341",288.893046560314,3.3229914827904,0.171574347529843,19.3676474987754,1.44720506051212e-83,1.51431813729493e-81
"ENSG00000101210",2785.11578266443,6.35624539156786,0.328305519752775,19.3607630975998,1.65416898710445e-83,1.72081660966628e-81
"ENSG00000085999",192.186883494087,3.12761938282503,0.161814471012818,19.3284281884608,3.09710315376502e-83,3.20326397285072e-81
"ENSG00000080986",521.906038558328,3.12743660622904,0.16191716720255,19.3150402780749,4.01418398492465e-83,4.12791919783085e-81
"ENSG00000128059",870.246470775128,1.93452270390097,0.100167175082407,19.3129406146219,4.18076858586836e-83,4.27465670325386e-81
"ENSG00000163815",440.517659848253,-3.76362357580865,0.195312179229191,-19.269784355804,9.63366127292609e-83,9.7940398384356e-81
"ENSG00000143590",182.945902493591,3.0307236868332,0.157480026332529,19.2451306836439,1.55071901013839e-82,1.56762798013595e-80
"ENSG00000101057",2239.91886698319,3.80032605213108,0.197832058390678,19.2098595295723,3.06093144593082e-82,3.07692395292361e-80
"ENSG00000122952",1357.35004578671,2.60100969902471,0.135469880502788,19.1999113704923,3.70724031428346e-82,3.70579055550134e-80
"ENSG00000173269",1375.21237043467,-2.13490366760859,0.111217031045264,-19.1958340152032,4.00993706060466e-82,3.98610021252217e-80
"ENSG00000137825",618.9426017359,5.17261294766142,0.270122434803244,19.1491423192196,9.83939091674671e-82,9.72686307587563e-80
"ENSG00000144481",333.728123045202,6.66394643957023,0.348115198301734,19.1429345000736,1.10847627946248e-81,1.08977835540781e-79
"ENSG00000157554",993.733983984003,-2.13286177983301,0.111460412596162,-19.1355991796,1.27603830326577e-81,1.24765865357019e-79
"ENSG00000215595",19.5126144444453,-2.55448441656417,0.133588174808886,-19.1220848717984,1.65363507509518e-81,1.60807023905859e-79
"ENSG00000114790",1127.90782946712,-2.66361691105063,0.139399359927326,-19.1078130662815,2.17390126905501e-81,2.10257380579466e-79
"ENSG00000144655",3180.52148574032,-2.38360827773686,0.124849960443659,-19.0917824023862,2.95512390992914e-81,2.84279742582592e-79
"ENSG00000130307",137.995230931431,-2.30050675888858,0.120509597461198,-19.0898219507313,3.0681332413458e-81,2.93572770520858e-79
"ENSG00000072571",593.615913253817,3.01615089430708,0.158149833795908,19.071476851499,4.35821233597751e-81,4.1479517727471e-79
"ENSG00000185686",1066.62960261342,7.53458946508109,0.395587248660432,19.0465933636519,7.01194929840858e-81,6.63834967176851e-79
"ENSG00000170323",937.898718024526,-4.90053013937417,0.257418162911385,-19.0372353059685,8.38378799360582e-81,7.89532202997836e-79
"ENSG00000175643",671.363889609399,2.27813260569732,0.119673333016187,19.0362593593777,8.54144055003495e-81,8.00167517077358e-79
"ENSG00000171004",1957.50276558476,3.68733433553117,0.193757819871401,19.0306349337461,9.50935239651857e-81,8.86202304327639e-79
"ENSG00000109805",581.039492764997,3.20438238486308,0.168470914578792,19.0203893228373,1.15621791831204e-80,1.07192783483716e-78
"ENSG00000049283",715.80103858047,3.06167937382024,0.161399923621142,18.9695218258404,3.04665240411785e-80,2.79557699830157e-78
"ENSG00000121152",652.656718674307,2.95961883014521,0.15601834834601,18.9696844090511,3.03724469075737e-80,2.79557699830157e-78
"ENSG00000105974",12440.9404844669,-3.43231753808031,0.18108749729389,-18.9539177986978,4.09899168708305e-80,3.74200297229475e-78
"ENSG00000117394",7728.02650721121,3.49879128713733,0.184749465227245,18.9380320145108,5.54305920875163e-80,5.03461717879152e-78
"ENSG00000169252",437.275045879786,-3.07436712322595,0.162380488897753,-18.9331067057065,6.08647293036178e-80,5.50026566378603e-78
"ENSG00000104967",262.536279234168,-2.41163645765039,0.127412063638106,-18.9278502269634,6.7251387572764e-80,6.04687978813802e-78
"ENSG00000091844",541.638286369602,3.78122111244816,0.199860843020821,18.9192693040639,7.9144097710318e-80,7.0806267016536e-78
"ENSG00000136114",270.094835577962,-2.2255151524464,0.117658990708903,-18.9149604211078,8.58849292064717e-80,7.64546785219601e-78
"ENSG00000166736",383.338843491756,5.96536659104625,0.315555426025036,18.9043385062026,1.05048660466699e-79,9.3051271372804e-78
"ENSG00000120913",968.458039611334,-1.97673152190229,0.104592191136095,-18.899417828719,1.15317894218176e-79,1.01644486760878e-77
"ENSG00000204305",13936.2338338991,-5.0210544034218,0.26600697995172,-18.8756490688068,1.80887870335153e-79,1.58658169799357e-77
"ENSG00000136492",350.014447273787,2.7127281442446,0.14397777199949,18.8412982543875,3.4636484022142e-79,3.02317370052774e-77
"ENSG00000104760",1757.42683912484,7.44708896772287,0.395409735916077,18.8338533204541,3.98668481737822e-79,3.46280346783245e-77
"ENSG00000121691",5581.19566861977,-1.90201976439325,0.10105297463318,-18.8220066880519,4.98599649815897e-79,4.30987610345693e-77
"ENSG00000180198",2838.05945393048,1.74513750237996,0.0929209914328563,18.7808747568194,1.08281404799402e-78,9.31480373113315e-77
"ENSG00000173457",4109.23007907232,2.07671104454367,0.110766686093445,18.7485165241082,1.99066828419716e-78,1.70425969421721e-76
"ENSG00000127564",436.488728989946,2.9710968679273,0.15861836632189,18.7311024367629,2.76138156286889e-78,2.35282858592443e-76
"ENSG00000133800",621.482752482046,-3.1985101313959,0.171143335266516,-18.6890720951241,6.07605858704128e-78,5.1525552747834e-76
"ENSG00000070614",5494.3729008084,-1.59898652518237,0.0856386082479911,-18.671327779546,8.47201282072239e-78,7.15045874533895e-76
"ENSG00000130675",115.758659853995,4.33324403104546,0.232087703095125,18.6707178935258,8.56931498337217e-78,7.19862690129006e-76
"ENSG00000110492",13497.2915888609,3.05605014516194,0.163894336936454,18.6464657796373,1.34905644655896e-77,1.12797509337755e-75
"ENSG00000115507",262.451360823105,3.30328782763553,0.177257844551572,18.6354958562889,1.65612526332507e-77,1.37828136449654e-75
"ENSG00000135363",672.53233947514,-1.91398098563642,0.102797422528988,-18.6189589052848,2.25556609312526e-77,1.86846500482826e-75
"ENSG00000135476",656.63206001433,3.12191984872727,0.167686845444357,18.6175596568379,2.31527223804667e-77,1.90908599794327e-75
